budget,revenue,runtime,rating,votes,year,roi,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,label
3.213592728852803,1.5180914099379967,-0.08043582427284726,-0.6105949348746742,-0.26730711585141437,-0.4096753952938115,-0.431009883623382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.3665559457870184,1.3775017195723167,-0.4824620258190751,-2.1092163416403293,1.9968108854699251,1.0532478658059146,-0.49665464252566477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98414790345148,3.663376581146288,0.472350202853216,-0.2647592256210616,0.34094512558464274,-0.4096753952938115,0.29026535009544857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.98414790345148,2.0328848906473382,2.784000861744026,0.6574693323885723,0.5538946024656768,-0.16585485177719045,-0.22714969042380284,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98414790345148,3.14018546071178,0.472350202853216,-0.03420208611865286,3.894998463875005,1.0532478658059146,0.1242375461168254,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.213592728852803,0.4636475402002474,3.035267237710418,0.888026471890981,1.0311951540955808,0.1592392062449709,-0.7483161297853571,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3.0606295119185876,2.3388305666047766,-1.2362611537182522,-1.532823492884308,-0.03110453517302598,0.646880293278213,-0.14869397037221993,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3.3665559457870184,2.206339376409195,0.472350202853216,-0.841152074377083,0.7399194328445112,0.7281538077837533,-0.2555523319340098,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98414790345148,3.726661460607946,-0.3819554754325181,-0.14948065586985773,2.14244874609546,0.9719743513003742,0.31034797220368476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.98414790345148,0.4906771820612755,-1.6885406304577586,-0.6105949348746742,-0.31503717101440476,0.1592392062449709,-0.716548973276311,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.98414790345148,1.5335921493551878,0.5728567532397729,-0.38003779537226545,1.6541335663510197,1.1345213803114549,-0.38559365887333874,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.98414790345148,3.196009151167287,0.8743764043994439,0.42691219288616356,2.5034837787385924,0.7281538077837533,0.14195245826711775,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.98414790345148,0.7896606366160164,0.2210838268868236,0.42691219288616356,2.02740707467697,0.8907008367948339,-0.6216705159652605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2.98414790345148,0.050596094104161736,0.5226034780464944,-0.6105949348746742,0.03131169080934607,0.1592392062449709,-0.8562029042248372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.8694254907508183,0.265770055682764,2.3819746601977982,0.5421907626373684,-0.24405401205406008,-0.08458133727165011,-0.777110764716006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2.7929438822837107,2.749692671837211,-0.6332218513989105,0.5421907626373684,0.735024042571384,0.5656067787726726,0.05621407626565262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2
2.219331818780403,-0.8054857700818941,-0.2814489250459612,-2.9161663298987595,-0.7715323139835181,-0.08458133727165011,-1.117737946200729,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.219331818780403,2.33633150403946,0.4220969276599375,-0.14948065586985773,1.0262997638224536,-0.16585485177719045,0.10083507269146158,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1.8369237764448647,2.016406078324578,1.5276689819120641,0.31163362313495974,0.8537372566947191,0.5656067787726726,0.12052627561020367,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
2.6017398611159415,2.7416490215369125,2.3819746601977982,1.3491407508957984,1.0471051724832443,0.4030597497615919,0.114889970265156,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,1.130795454308268,-0.18094237465940421,-0.03420208611865286,0.3764367050648151,0.5656067787726726,-0.4474114848581439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.6017398611159415,3.3536620404357094,-0.582968576205632,-0.9564306441282867,0.5061645473026865,0.646880293278213,0.32852565887294033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,1.411510453326299,-0.13068909946612575,-0.14948065586985773,0.9014673118577095,0.646880293278213,-0.3494221606675301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,2.4068781738391767,0.2713371020801021,-0.7258735046258791,-0.12656464549900678,-0.4909489097993518,-0.0019686558836839126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,0.4378688077941114,-0.9347415025585813,0.6574693323885723,0.590610029514131,-0.4909489097993518,-0.6892917336624813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,1.3962017992612255,-1.5880340800712016,1.1185836113933898,1.0324190016638626,-0.16585485177719045,-0.3547659601486832,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,3.380295225775706,-0.33170220023923963,-0.14948065586985773,2.7531486826680807,0.8094273222892936,0.3378225181132334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,2.5037317276574895,-0.2814489250459612,-1.532823492884308,0.39234672345247856,0.3217862352560516,0.03184006227286206,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,0.4371477536218777,-0.4322087506257966,0.19635505338375586,-0.09107306601883443,0.5656067787726726,-0.6895434324006647,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,2.768819056903065,-0.3819554754325181,0.19635505338375586,0.5808192489678765,0.8907008367948339,0.1243742280108327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,2.911549706668959,-0.33170220023923963,-0.2647592256210616,1.28820314343476,0.646880293278213,0.17419728684549354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,1.98710326948575,0.5728567532397729,-0.841152074377083,-0.2012193471641969,-0.2471283662827308,-0.14849969032666296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.6017398611159415,1.4176739858294323,1.6784288074918994,1.2338621811445936,2.0004824281747706,0.3217862352560516,-0.3472706533140875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,3.712105371688286,0.5728567532397729,-1.1869877836306955,1.042209782210117,-0.5722224243048921,0.45364765061879747,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
2.7929438822837107,0.7297854383661727,0.9748829547860007,0.5421907626373684,1.118088331443589,-0.4096753952938115,-0.6153002300692294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.678221469583049,0.8581630960914165,3.135773788096975,0.42691219288616356,2.852280335698907,0.8094273222892936,-0.5549496020445763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1.8369237764448647,0.9910011978625053,-0.6332218513989105,0.31163362313495974,0.06925096542608203,0.646880293278213,-0.32689696330524604,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.6017398611159415,0.18804604495311145,-0.2814489250459612,-2.339773481142738,0.19775496009567156,0.1592392062449709,-0.7764974896208554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2.6017398611159415,2.422175719420518,-0.5327153010123535,-0.7258735046258791,1.2649500396374058,0.9719743513003742,0.0033712659535331635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
